from_stop_id,to_stop_id,transfer_type,min_transfer_time,min_walk_time,min_wheelchair_time,suggested_buffer_time,wheelchair_transfer,from_trip_id,to_trip_id
49001,49001,4,,,,,,61885315,61885308
49001,49001,4,,,,,,61885303,61885300
49001,49001,4,,,,,,61885283,61885302
49001,49001,4,,,,,,61885291,61885284
49001,49001,4,,,,,,61885360,61885402
49001,49001,4,,,,,,61885354,61885352
49001,49001,4,,,,,,61885323,61885318
49001,49001,4,,,,,,61885316,61885310
49001,49001,4,,,,,,61885307,61885301
49001,49001,4,,,,,,61885293,61885288
49001,49001,4,,,,,,61885294,61885289
49001,49001,4,,,,,,61885353,61885322
49001,49001,4,,,,,,61885319,61885311
49001,49001,4,,,,,,61885312,61885304
49001,49001,4,,,,,,61885297,61885298
49001,49001,4,,,,,,61885306,61885295
49001,49001,4,,,,,,61885287,61885280
49001,49001,4,,,,,,61885314,61885313
49001,49001,4,,,,,,61885309,61885305
49001,49001,4,,,,,,61885299,61885290
49001,49001,4,,,,,,61885296,61885292
49001,49001,4,,,,,,61885286,61885285
49001,49001,4,,,,,,61885535,61885386
49001,49001,4,,,,,,61885532,61885520
49001,49001,4,,,,,,61885521,61885528
49001,49001,4,,,,,,61885530,61885529
49001,49001,4,,,,,,61885546,61885549
49001,49001,4,,,,,,61885399,61885378
49001,49001,4,,,,,,61885380,61885403
49001,49001,4,,,,,,61885374,61885371
49001,49001,4,,,,,,61885367,61885364
49001,49001,4,,,,,,61885376,61885377
49001,49001,4,,,,,,61885370,61885366
49001,49001,4,,,,,,61885358,61885359
49001,49001,4,,,,,,61885357,61885355
49001,49001,4,,,,,,61901865,61901957
49001,49001,4,,,,,,61901869,61901899
49001,49001,4,,,,,,61901903,61901946
49001,49001,4,,,,,,61901910,61901950
49001,49001,4,,,,,,61901914,61901956
49001,49001,4,,,,,,61901902,61901940
49001,49001,4,,,,,,61901908,61901949
49001,49001,4,,,,,,61901912,61901954
49001,49001,4,,,,,,61901917,61901896
49001,49001,4,,,,,,61901911,61901953
49001,49001,4,,,,,,61901916,61901962
49001,49001,4,,,,,,61901921,61901964
49001,49001,4,,,,,,61901926,61901969
49001,49001,4,,,,,,61901915,61901961
49001,49001,4,,,,,,61901920,61901895
49001,49001,4,,,,,,61901925,61901968
49001,49001,4,,,,,,61901931,61901972
49001,49001,4,,,,,,61901918,61901897
49001,49001,4,,,,,,61901923,61901966
49001,49001,4,,,,,,61901928,61901967
49001,49001,4,,,,,,61901919,61901898
49001,49001,4,,,,,,61901924,61901963
49001,49001,4,,,,,,61901930,61901971
49001,49001,4,,,,,,61901922,61901965
49001,49001,4,,,,,,61901927,61901970
49001,49001,4,,,,,,61901839,61901840
49001,49001,4,,,,,,61901843,61901874
49001,49001,4,,,,,,61901846,61901873
49001,49001,4,,,,,,61901849,61901880
49001,49001,4,,,,,,61901852,61901882
49001,49001,4,,,,,,61901855,61901885
49001,49001,4,,,,,,61901858,61901888
49001,49001,4,,,,,,61901841,61901871
49001,49001,4,,,,,,61901844,61901875
49001,49001,4,,,,,,61901847,61901878
49001,49001,4,,,,,,61901850,61901877
49001,49001,4,,,,,,61901853,61901883
49001,49001,4,,,,,,61901856,61901886
49001,49001,4,,,,,,61901842,61901872
49001,49001,4,,,,,,61901845,61901876
49001,49001,4,,,,,,61901848,61901879
49001,49001,4,,,,,,61901851,61901881
49001,49001,4,,,,,,61901854,61901884
49001,49001,4,,,,,,61901857,61901887
49001,49001,4,,,,,,61901861,61901891
49001,49001,4,,,,,,61901859,61901889
49001,49001,4,,,,,,61901863,61901893
49001,49001,4,,,,,,61901867,61901959
49001,49001,4,,,,,,61901901,61901944
49001,49001,4,,,,,,61901906,61901948
49001,49001,4,,,,,,61901860,61901890
49001,49001,4,,,,,,61901864,61901894
49001,49001,4,,,,,,61901868,61901960
49001,49001,4,,,,,,61901904,61901945
49001,49001,4,,,,,,61901909,61901951
49001,49001,4,,,,,,61901913,61901955
49001,49001,4,,,,,,61901929,61901973
49001,49001,4,,,,,,61901936,61901978
49001,49001,4,,,,,,61901942,61901983
49001,49001,4,,,,,,61901937,61901979
49001,49001,4,,,,,,61901943,61901984
49001,49001,4,,,,,,61901989,61902032
49001,49001,4,,,,,,61901934,61901975
49001,49001,4,,,,,,61901938,61901980
49001,49001,4,,,,,,61901985,61902027
49001,49001,4,,,,,,61901990,61902033
49001,49001,4,,,,,,61901995,61902037
49001,49001,4,,,,,,61901997,61902042
49001,49001,4,,,,,,61901939,61901981
49001,49001,4,,,,,,61901986,61902028
49001,49001,4,,,,,,61901991,61902034
49001,49001,4,,,,,,61901996,61902038
49001,49001,4,,,,,,61902001,61902043
49001,49001,4,,,,,,61901941,61901982
49001,49001,4,,,,,,61901987,61902029
49001,49001,4,,,,,,61901992,61902031
49001,49001,4,,,,,,61901988,61902030
49001,49001,4,,,,,,61901993,61902035
49001,49001,4,,,,,,61901999,61902040
49001,49001,4,,,,,,61902004,61902045
49001,49001,4,,,,,,61902007,61902049
49001,49001,4,,,,,,61901994,61902036
49001,49001,4,,,,,,61902000,61902041
49001,49001,4,,,,,,61902005,61902046
49001,49001,4,,,,,,61902008,61902050
49001,49001,4,,,,,,61902012,61902054
49001,49001,4,,,,,,61902016,61902058
49001,49001,4,,,,,,61902020,61902062
49001,49001,4,,,,,,61902024,61902067
49001,49001,4,,,,,,61901998,61902039
49001,49001,4,,,,,,61902002,61902044
49001,49001,4,,,,,,61902003,61902048
49001,49001,4,,,,,,61902010,61902052
49001,49001,4,,,,,,61902014,61902056
49001,49001,4,,,,,,61902018,61902060
49001,49001,4,,,,,,61902022,61902064
49001,49001,4,,,,,,61902006,61902047
49001,49001,4,,,,,,61902009,61902051
49001,49001,4,,,,,,61902013,61902055
49001,49001,4,,,,,,61902017,61902059
49001,49001,4,,,,,,61902021,61902063
49001,49001,4,,,,,,61902025,61902068
49001,49001,4,,,,,,61902015,61902057
49001,49001,4,,,,,,61902019,61902061
49001,49001,4,,,,,,61902023,61902066
49001,49001,4,,,,,,61902026,61902065
49001,49001,4,,,,,,61901862,61901892
49001,49001,4,,,,,,61901866,61901958
49001,49001,4,,,,,,61901870,61901900
49001,49001,4,,,,,,61901905,61901947
49001,49001,4,,,,,,61901907,61901952
49001,49001,4,,,,,,61912017,61912018
49001,49001,4,,,,,,61912019,61912051
49001,49001,4,,,,,,61912049,61912065
49001,49001,4,,,,,,61912067,61912069
49001,49001,4,,,,,,61912075,61912071
49001,49001,4,,,,,,61912074,61912076
49001,49001,4,,,,,,61912073,61912063
49001,49001,4,,,,,,61912052,61912046
49001,49001,4,,,,,,61912042,61912066
49001,49001,4,,,,,,61912068,61945343
49001,49001,4,,,,,,61912097,61912096
49001,49001,4,,,,,,61912092,61912093
49001,49001,4,,,,,,61912087,61912088
49001,49001,4,,,,,,61945342,61945338
49001,49001,4,,,,,,61912084,61945346
49001,49001,4,,,,,,61945344,61945339
49001,49001,4,,,,,,61912085,61912091
49001,49001,4,,,,,,61912083,61912094
49001,49001,4,,,,,,61945726,61945727
49001,49001,4,,,,,,61945728,61945729
49001,49001,4,,,,,,61945730,61945731
49001,49001,4,,,,,,61945732,61945734
49001,49001,4,,,,,,61945735,61945736
49001,49001,4,,,,,,61945733,61945737
49001,49001,4,,,,,,61945738,61945739
49001,49001,4,,,,,,61945740,61912078
49001,49001,4,,,,,,61912070,61912072
49001,49001,4,,,,,,61912064,61912095
49001,49001,4,,,,,,61945345,61945373
49001,49001,4,,,,,,61945369,61945370
49001,49001,4,,,,,,61945368,61945362
49001,49001,4,,,,,,61945355,61945365
49001,49001,4,,,,,,61945361,61945379
49001,49001,4,,,,,,61945378,61945353
49001,49001,4,,,,,,61945354,61945380
49001,49001,4,,,,,,61945364,61945371
49001,49001,4,,,,,,61945374,61945375
49001,49001,4,,,,,,61945743,61945744
49001,49001,4,,,,,,61945741,61945745
49001,49001,4,,,,,,61945746,61945747
49001,49001,4,,,,,,61945748,61945749
49001,49001,4,,,,,,61945750,61945751
49001,49001,4,,,,,,61945752,61945753
49001,49001,4,,,,,,61945754,61945755
49001,49001,4,,,,,,61945680,61945396
49001,49001,4,,,,,,61945394,61945399
49001,49001,4,,,,,,61945340,61945341
49001,49001,4,,,,,,61912089,61945377
49001,49001,4,,,,,,61945366,61912024
49001,49001,4,,,,,,61912025,61912026
49001,49001,4,,,,,,61912028,61912027
49001,49001,4,,,,,,61912029,61912030
49001,49001,4,,,,,,61912031,61912032
49001,49001,4,,,,,,61912033,61912035
49001,49001,4,,,,,,61912034,61912036
49001,49001,4,,,,,,61912037,61912038
49001,49001,4,,,,,,61912039,61945742
49001,49001,4,,,,,,61945756,61945757
49001,49001,4,,,,,,61945758,61945759
49001,49001,4,,,,,,61945760,61945761
49001,49001,4,,,,,,61945762,61945763
49001,49001,4,,,,,,61945764,61945765
49001,49001,4,,,,,,61945766,61945768
49001,49001,4,,,,,,61945769,61945770
49001,49001,4,,,,,,61912077,61912081
49001,49001,4,,,,,,61945372,61945376
49001,49001,4,,,,,,61945367,61912022
49001,49001,4,,,,,,61912023,61945416
49001,49001,4,,,,,,61945413,61945401
49001,49001,4,,,,,,61945402,61945403
49001,49001,4,,,,,,61945404,61945409
49001,49001,4,,,,,,61945408,61945406
49001,49001,4,,,,,,61945414,61945410
49001,49001,4,,,,,,61945412,61945415
49001,49001,4,,,,,,61945407,61945392
49001,49001,4,,,,,,61945417,61945681
49001,49001,4,,,,,,61945767,61945688
49001,49001,4,,,,,,61945685,61945694
49001,49001,4,,,,,,61945693,61945690
49001,49001,4,,,,,,61945692,61945683
49001,49001,4,,,,,,61945689,61945687
49001,49001,4,,,,,,61945682,61945686
49001,49001,4,,,,,,61945684,61945691
49001,49001,4,,,,,,61912080,61912090
49001,49001,4,,,,,,61912086,61945347
49001,49001,4,,,,,,61945350,61945359
49001,49001,4,,,,,,61912021,61912054
49001,49001,4,,,,,,61912044,61912047
49001,49001,4,,,,,,61912050,61912062
49001,49001,4,,,,,,61912043,61912059
49001,49001,4,,,,,,61912045,61912048
49001,49001,4,,,,,,61912053,61912061
49001,49001,4,,,,,,61912056,61912060
49001,49001,4,,,,,,61912055,61912040
49001,49001,4,,,,,,61912041,61912058
49001,49001,4,,,,,,61912057,61945695
49001,49001,4,,,,,,61945696,61945697
49001,49001,4,,,,,,61945698,61945700
49001,49001,4,,,,,,61945701,61945702
49001,49001,4,,,,,,61945699,61945703
49001,49001,4,,,,,,61945704,61945705
49001,49001,4,,,,,,61945706,61945707
49001,49001,4,,,,,,61945708,61945709
49001,49001,4,,,,,,61945710,61945711
49001,49001,4,,,,,,61945712,61945713
49001,49001,4,,,,,,61945714,61945715
49001,49001,4,,,,,,61945716,61945717
49001,49001,4,,,,,,61945718,61945719
49001,49001,4,,,,,,61945720,61945722
49001,49001,4,,,,,,61945723,61945724
49001,49001,4,,,,,,61945721,61945725
49001,49001,4,,,,,,61945351,61945363
49001,49001,4,,,,,,61945357,61945352
49001,49001,4,,,,,,61945358,61945360
49001,49001,4,,,,,,61945381,61945386
49001,49001,4,,,,,,61912079,61912082
49001,49001,4,,,,,,61945348,61945349
49001,49001,4,,,,,,61945356,61945382
49001,49001,4,,,,,,61945384,61945387
49001,49001,4,,,,,,61945389,61945420
49001,49001,4,,,,,,61945395,61945397
49001,49001,4,,,,,,61945400,61945398
49001,49001,4,,,,,,61945411,61945393
49001,49001,4,,,,,,61945388,61945405
49001,49001,4,,,,,,61945418,61945421
49001,49001,4,,,,,,61945423,61945424
49001,49001,4,,,,,,61945427,61945425
49001,49001,4,,,,,,61945390,61945391
49001,49001,4,,,,,,61945419,61945422
49001,49001,4,,,,,,61945426,61945428
49795,49795,4,,,,,,61840653,61840647
49795,49795,4,,,,,,61840646,61840643
49795,49795,4,,,,,,61840642,61840630
49795,49795,4,,,,,,61840625,61840623
49795,49795,4,,,,,,61840613,61840617
49795,49795,4,,,,,,61840620,61840614
49795,49795,4,,,,,,61840605,61840615
49795,49795,4,,,,,,61840619,61840621
49795,49795,4,,,,,,61849131,61849125
49795,49795,4,,,,,,61849124,61849120
49795,49795,4,,,,,,61849119,61849108
49795,49795,4,,,,,,61849103,61849101
49795,49795,4,,,,,,61849091,61849095
49795,49795,4,,,,,,61849098,61849092
49795,49795,4,,,,,,61849086,61849093
49795,49795,4,,,,,,61849097,61849099
507,507,4,,,,,,62147774,62147775
507,507,4,,,,,,62147776,62147777
507,507,4,,,,,,62147778,62147756
507,507,4,,,,,,62147199,62147201
507,507,4,,,,,,62147204,62147192
507,507,4,,,,,,62147194,62147195
507,507,4,,,,,,62147196,62147197
507,507,4,,,,,,62147193,62147190
507,507,4,,,,,,62147191,62147198
507,507,4,,,,,,62147200,62147202
507,507,4,,,,,,62147205,62147213
507,507,4,,,,,,62147203,62147211
507,507,4,,,,,,62147923,62147922
507,507,4,,,,,,62147206,62147212
507,507,4,,,,,,62147209,62147214
507,507,4,,,,,,62147208,62147219
507,507,4,,,,,,62147220,62147215
507,507,4,,,,,,62147216,62147210
507,507,4,,,,,,62147207,62147218
507,507,4,,,,,,62147217,62147239
507,507,4,,,,,,62147240,62147236
507,507,4,,,,,,62147237,62147221
507,507,4,,,,,,62147222,62147229
507,507,4,,,,,,62147230,62147224
507,507,4,,,,,,62147225,62147226
507,507,4,,,,,,62147231,62147223
507,507,4,,,,,,62147227,62147235
507,507,4,,,,,,62147232,62147234
507,507,4,,,,,,62147228,62147233
507,507,4,,,,,,62147758,62147755
507,507,4,,,,,,62147762,62147763
507,507,4,,,,,,62147764,62147765
507,507,4,,,,,,62147766,62147767
507,507,4,,,,,,62147768,62147769
507,507,4,,,,,,62147770,62147771
507,507,4,,,,,,62147772,62147773
507,507,4,,,,,,62135937,62135950
507,507,4,,,,,,62135932,62135945
507,507,4,,,,,,62135926,62135939
507,507,4,,,,,,62135928,62135941
507,507,4,,,,,,62135934,62135947
507,507,4,,,,,,62135935,62135948
507,507,4,,,,,,62135930,62135943
507,507,4,,,,,,62135929,62135942
507,507,4,,,,,,62135938,62135900
507,507,4,,,,,,62135927,62135940
507,507,4,,,,,,62135931,62135944
507,507,4,,,,,,62135933,62135946
507,507,4,,,,,,62135936,62135949
507,507,4,,,,,,62045398,62045399
507,507,4,,,,,,62045400,62045401
507,507,4,,,,,,62045404,62045405
507,507,4,,,,,,62045403,62045402
507,507,4,,,,,,62045406,62045407
507,507,4,,,,,,62046106,62046100
507,507,4,,,,,,62046096,62046089
507,507,4,,,,,,62046092,62046091
507,507,4,,,,,,62046086,62046090
507,507,4,,,,,,62045378,62045379
507,507,4,,,,,,62045380,62045382
507,507,4,,,,,,62045383,62045384
507,507,4,,,,,,62045381,62045385
507,507,4,,,,,,62045387,62045388
507,507,4,,,,,,62045389,62045386
507,507,4,,,,,,62045390,62045391
507,507,4,,,,,,62045392,62045393
507,507,4,,,,,,62045394,62045395
507,507,4,,,,,,62045396,62045397
507,507,4,,,,,,62045408,62045410
507,507,4,,,,,,62045411,62045412
507,507,4,,,,,,62045409,62045413
507,507,4,,,,,,62045414,62045415
507,507,4,,,,,,62045416,62045418
507,507,4,,,,,,62045419,62045420
507,507,4,,,,,,62045417,62045421
507,507,4,,,,,,62045423,62045424
507,507,4,,,,,,62045425,62045422
507,507,4,,,,,,62045426,62045427
507,507,4,,,,,,62045428,62045429
507,507,4,,,,,,62045430,62045431
507,507,4,,,,,,62046087,62046088
507,507,4,,,,,,62046094,62046093
507,507,4,,,,,,62046103,62046098
507,507,4,,,,,,62046097,62046101
507,507,4,,,,,,62046102,62046095
507,507,4,,,,,,62046104,62046107
507,507,4,,,,,,62046099,62046105
507,507,4,,,,,,62044364,62044377
507,507,4,,,,,,62044359,62044372
507,507,4,,,,,,62044358,62044371
507,507,4,,,,,,62044360,62044373
507,507,4,,,,,,62044365,62044378
507,507,4,,,,,,62044368,62044381
507,507,4,,,,,,62044366,62044379
507,507,4,,,,,,62044367,62044380
507,507,4,,,,,,62044361,62044374
507,507,4,,,,,,62044369,62044382
507,507,4,,,,,,62044370,62044332
507,507,4,,,,,,62044363,62044376
507,507,4,,,,,,62044362,62044375
507,507,4,,,,,,62145344,62145345
507,507,4,,,,,,62145346,62145347
507,507,4,,,,,,62145348,62145326
507,507,4,,,,,,62144769,62144771
507,507,4,,,,,,62144774,62144762
507,507,4,,,,,,62144764,62144765
507,507,4,,,,,,62144766,62144767
507,507,4,,,,,,62144763,62144760
507,507,4,,,,,,62144761,62144768
507,507,4,,,,,,62144770,62144772
507,507,4,,,,,,62144775,62144783
507,507,4,,,,,,62144773,62144781
507,507,4,,,,,,62145495,62145494
507,507,4,,,,,,62144776,62144782
507,507,4,,,,,,62144779,62144784
507,507,4,,,,,,62144778,62144789
507,507,4,,,,,,62144790,62144785
507,507,4,,,,,,62144786,62144780
507,507,4,,,,,,62144777,62144788
507,507,4,,,,,,62144787,62144809
507,507,4,,,,,,62144810,62144806
507,507,4,,,,,,62144807,62144791
507,507,4,,,,,,62144792,62144799
507,507,4,,,,,,62144800,62144794
507,507,4,,,,,,62144795,62144796
507,507,4,,,,,,62144801,62144793
507,507,4,,,,,,62144797,62144805
507,507,4,,,,,,62144802,62144804
507,507,4,,,,,,62144798,62144803
507,507,4,,,,,,62145328,62145325
507,507,4,,,,,,62145332,62145333
507,507,4,,,,,,62145334,62145335
507,507,4,,,,,,62145336,62145337
507,507,4,,,,,,62145338,62145339
507,507,4,,,,,,62145340,62145341
507,507,4,,,,,,62145342,62145343
5819,5819,4,,,,,,62213776,62213750
5819,5819,4,,,,,,62213777,62213751
5819,5819,4,,,,,,62213779,62213752
5819,5819,4,,,,,,62213781,62213763
5819,5819,4,,,,,,62213778,62213760
5819,5819,4,,,,,,62213780,62213761
5819,5819,4,,,,,,62213782,62213757
5819,5819,4,,,,,,62213783,62213753
5819,5819,4,,,,,,62213789,62213762
5819,5819,4,,,,,,62213792,62213770
5819,5819,4,,,,,,62213794,62213774
5819,5819,4,,,,,,62213791,62213775
5819,5819,4,,,,,,62213788,62213768
5819,5819,4,,,,,,62213790,62213769
5819,5819,4,,,,,,62213793,62213771
5819,5819,4,,,,,,62213795,62213772
5819,5819,4,,,,,,62213796,62213773
5819,5819,4,,,,,,62213784,62213764
5819,5819,4,,,,,,62213785,62213765
5819,5819,4,,,,,,62213787,62213767
5819,5819,4,,,,,,62213786,62213766
5819,5819,4,,,,,,62207654,62207648
5819,5819,4,,,,,,62207656,62207649
5819,5819,4,,,,,,62207657,62207646
5819,5819,4,,,,,,62207661,62207665
5819,5819,4,,,,,,62207662,62207664
5819,5819,4,,,,,,62207655,62207651
5819,5819,4,,,,,,62207658,62207652
5819,5819,4,,,,,,62207659,62207653
5819,5819,4,,,,,,62207660,62207650
5819,5819,4,,,,,,62207666,62207663
5819,5819,4,,,,,,62203980,62203967
5819,5819,4,,,,,,62203981,62203968
5819,5819,4,,,,,,62203982,62203969
5819,5819,4,,,,,,62203988,62203977
5819,5819,4,,,,,,62203989,62203978
5819,5819,4,,,,,,62203990,62203979
5819,5819,4,,,,,,62203983,62203970
5819,5819,4,,,,,,62203984,62203975
5819,5819,4,,,,,,62203985,62203976
5819,5819,4,,,,,,62203986,62203973
5819,5819,4,,,,,,62203987,62203971
5819,5819,4,,,,,,62205194,62205187
5819,5819,4,,,,,,62205198,62205188
5819,5819,4,,,,,,62205199,62205189
5819,5819,4,,,,,,62205204,62205195
5819,5819,4,,,,,,62205205,62205196
5819,5819,4,,,,,,62205206,62205197
5819,5819,4,,,,,,62205200,62205191
5819,5819,4,,,,,,62205201,62205192
5819,5819,4,,,,,,62205202,62205193
5819,5819,4,,,,,,62205203,62205190
5819,5819,4,,,,,,62216274,62216256
5819,5819,4,,,,,,62216276,62216257
5819,5819,4,,,,,,62216278,62216253
5819,5819,4,,,,,,62216279,62216249
5819,5819,4,,,,,,62216275,62216248
5819,5819,4,,,,,,62216277,62216259
5819,5819,4,,,,,,62216282,62216262
5819,5819,4,,,,,,62216284,62216264
5819,5819,4,,,,,,62216285,62216258
5819,5819,4,,,,,,62216288,62216266
5819,5819,4,,,,,,62216290,62216270
5819,5819,4,,,,,,62216287,62216271
5819,5819,4,,,,,,62216286,62216265
5819,5819,4,,,,,,62216289,62216267
5819,5819,4,,,,,,62216291,62216268
5819,5819,4,,,,,,62216292,62216269
5819,5819,4,,,,,,62216280,62216260
5819,5819,4,,,,,,62216281,62216261
5819,5819,4,,,,,,62216283,62216263
5819,5819,4,,,,,,62216272,62216246
5819,5819,4,,,,,,62216273,62216247
64000,64000,4,,,,,,61392352_2,61392352_3
64000,64000,4,,,,,,61392310_1,61392310_2
6411,6411,4,,,,,,62147072,62147737
6411,6411,4,,,,,,62147742,62147738
6411,6411,4,,,,,,62147739,62147740
6411,6411,4,,,,,,62147074,62147065
6411,6411,4,,,,,,62147067,62147066
6411,6411,4,,,,,,62147753,62147754
6411,6411,4,,,,,,62147745,62147746
6411,6411,4,,,,,,62147744,62147748
6411,6411,4,,,,,,62147073,62147049
6411,6411,4,,,,,,62147054,62147051
6411,6411,4,,,,,,62147058,62147055
6411,6411,4,,,,,,62147062,62147059
6411,6411,4,,,,,,62147183,62147182
6411,6411,4,,,,,,62147186,62147185
6411,6411,4,,,,,,62147176,62147075
6411,6411,4,,,,,,62147645,62147643
6411,6411,4,,,,,,62147642,62147644
6411,6411,4,,,,,,62147189,62147188
6411,6411,4,,,,,,62147180,62147184
6411,6411,4,,,,,,62147749,62147750
6411,6411,4,,,,,,62147751,62147747
6411,6411,4,,,,,,62147741,62147743
6411,6411,4,,,,,,62147752,62147052
6411,6411,4,,,,,,62147076,62147053
6411,6411,4,,,,,,62147056,62147050
6411,6411,4,,,,,,62147060,62147057
6411,6411,4,,,,,,62147063,62147061
6411,6411,4,,,,,,62147187,62147179
6411,6411,4,,,,,,62147181,62147174
6411,6411,4,,,,,,62147068,62147064
6411,6411,4,,,,,,62147070,62147069
6411,6411,4,,,,,,62147077,62147071
6411,6411,4,,,,,,62135737,62135770
6411,6411,4,,,,,,62135873,62135956
6411,6411,4,,,,,,62135975,62135957
6411,6411,4,,,,,,62135974,62135958
6411,6411,4,,,,,,62135973,62135954
6411,6411,4,,,,,,62135971,62135961
6411,6411,4,,,,,,62135970,62135962
6411,6411,4,,,,,,62135968,62135963
6411,6411,4,,,,,,62135967,62135964
6411,6411,4,,,,,,62135966,62135965
6411,6411,4,,,,,,62135969,62135955
6411,6411,4,,,,,,62135972,62135960
6411,6411,4,,,,,,62045311,62045304
6411,6411,4,,,,,,62045309,62045306
6411,6411,4,,,,,,62045315,62045303
6411,6411,4,,,,,,62045317,62045301
6411,6411,4,,,,,,62045318,62045298
6411,6411,4,,,,,,62045320,62045293
6411,6411,4,,,,,,62045300,62045308
6411,6411,4,,,,,,62045312,62045307
6411,6411,4,,,,,,62045313,62045305
6411,6411,4,,,,,,62045316,62045302
6411,6411,4,,,,,,62045323,62045295
6411,6411,4,,,,,,62045325,62045292
6411,6411,4,,,,,,62045326,62045285
6411,6411,4,,,,,,62045328,62045289
6411,6411,4,,,,,,62045321,62045296
6411,6411,4,,,,,,62045324,62045294
6411,6411,4,,,,,,62045322,62045291
6411,6411,4,,,,,,62045327,62045290
6411,6411,4,,,,,,62045433,62045434
6411,6411,4,,,,,,62045435,62045436
6411,6411,4,,,,,,62045437,62045438
6411,6411,4,,,,,,62045432,62045439
6411,6411,4,,,,,,62045440,62045441
6411,6411,4,,,,,,62045442,62045443
6411,6411,4,,,,,,62045314,62045299
6411,6411,4,,,,,,62045319,62045297
6411,6411,4,,,,,,62044168,62044202
6411,6411,4,,,,,,62044305,62044388
6411,6411,4,,,,,,62044407,62044389
6411,6411,4,,,,,,62044406,62044390
6411,6411,4,,,,,,62044405,62044391
6411,6411,4,,,,,,62044403,62044393
6411,6411,4,,,,,,62044402,62044394
6411,6411,4,,,,,,62044400,62044395
6411,6411,4,,,,,,62044399,62044396
6411,6411,4,,,,,,62044398,62044397
6411,6411,4,,,,,,62044401,62044387
6411,6411,4,,,,,,62044404,62044392
6411,6411,4,,,,,,62144642,62145307
6411,6411,4,,,,,,62145312,62145308
6411,6411,4,,,,,,62145309,62145310
6411,6411,4,,,,,,62145323,62145324
6411,6411,4,,,,,,62145315,62145316
6411,6411,4,,,,,,62145314,62145318
6411,6411,4,,,,,,62144643,62144619
6411,6411,4,,,,,,62144624,62144621
6411,6411,4,,,,,,62144628,62144625
6411,6411,4,,,,,,62144632,62144629
6411,6411,4,,,,,,62144753,62144752
6411,6411,4,,,,,,62144756,62144755
6411,6411,4,,,,,,62144746,62144645
6411,6411,4,,,,,,62144759,62144758
6411,6411,4,,,,,,62144750,62144754
6411,6411,4,,,,,,62145319,62145320
6411,6411,4,,,,,,62145321,62145317
6411,6411,4,,,,,,62145311,62145313
6411,6411,4,,,,,,62145322,62144622
6411,6411,4,,,,,,62144646,62144623
6411,6411,4,,,,,,62144626,62144620
6411,6411,4,,,,,,62144630,62144627
6411,6411,4,,,,,,62144633,62144631
6411,6411,4,,,,,,62144757,62144749
6411,6411,4,,,,,,62144751,62144744
6411,6411,4,,,,,,62144644,62144635
6411,6411,4,,,,,,62144637,62144636
6411,6411,4,,,,,,62145215,62145213
6411,6411,4,,,,,,62144638,62144634
6411,6411,4,,,,,,62144640,62144639
6411,6411,4,,,,,,62144647,62144641
6613,6613,4,,,,,,62214000,62213995
6613,6613,4,,,,,,62213996,62213993
6613,6613,4,,,,,,62213997,62213992
6613,6613,4,,,,,,62213999,62213991
6613,6613,4,,,,,,62213998,62213994
6613,6613,4,,,,,,62216512,62216507
6613,6613,4,,,,,,62216511,62216503
6613,6613,4,,,,,,62216508,62216505
6613,6613,4,,,,,,62216509,62216504
6613,6613,4,,,,,,62216510,62216506
7784,7784,4,,,,,,61841249,61841253
7784,7784,4,,,,,,61841247,61841252
7784,7784,4,,,,,,61841277,61841266
7784,7784,4,,,,,,61841250,61841248
7784,7784,4,,,,,,61841188,61841189
7784,7784,4,,,,,,61841238,61841232
7784,7784,4,,,,,,61841304,61841299
7784,7784,4,,,,,,61841225,61841223
7784,7784,4,,,,,,61841211,61841209
7784,7784,4,,,,,,61841292,61841287
7784,7784,4,,,,,,61841170,61841163
7784,7784,4,,,,,,61841181,61841178
7784,7784,4,,,,,,61841180,61841174
7784,7784,4,,,,,,61841206,61841207
7784,7784,4,,,,,,61841205,61841203
7784,7784,4,,,,,,61843909,61843908
7784,7784,4,,,,,,61843895,61843894
7784,7784,4,,,,,,61843875,61843881
7784,7784,4,,,,,,61843931,61843926
7784,7784,4,,,,,,61843910,61843914
7784,7784,4,,,,,,61843966,61843972
7784,7784,4,,,,,,61843930,61843932
7784,7784,4,,,,,,61843960,61843957
7784,7784,4,,,,,,61843968,61843962
7784,7784,4,,,,,,61843885,61843888
7784,7784,4,,,,,,61843916,61843907
7784,7784,4,,,,,,61843963,61843965
7784,7784,4,,,,,,61843958,61843959
7784,7784,4,,,,,,61844862,61844876
7784,7784,4,,,,,,61844875,61844868
7784,7784,4,,,,,,61844920,61844913
7784,7784,4,,,,,,61844916,61844924
7784,7784,4,,,,,,61844852,61844827
7784,7784,4,,,,,,61844831,61844837
7784,7784,4,,,,,,61844939,61844941
7784,7784,4,,,,,,61844926,61844938
7784,7784,4,,,,,,61844943,61844935
7784,7784,4,,,,,,61844964,61844963
7784,7784,4,,,,,,61844957,61844945
7784,7784,4,,,,,,61844992,61844995
7784,7784,4,,,,,,61844848,61844856
7784,7784,4,,,,,,61844857,61844859
7784,7784,4,,,,,,61844867,61844874
7784,7784,4,,,,,,61842700,61842699
7784,7784,4,,,,,,61842686,61842685
7784,7784,4,,,,,,61842666,61842672
7784,7784,4,,,,,,61842722,61842718
7784,7784,4,,,,,,61842701,61842705
7784,7784,4,,,,,,61842757,61842762
